90651.0,449.0,11191695.734749429,25925.025290602818,1083.5189279224794,2248798686.6864023
87313.0,451.0,10277997.228256267,23738.432809114456,1086.708026060783,2221562583.777319
81982.0,458.0,8905196.201302394,24467.937236439437,1080.2884293391194,2194948313.2230844
85109.0,456.0,10849153.040136522,23039.05951602012,1227.6682153638349,2232085230.696899
91934.0,446.0,10722484.4882294,25123.062806637026,1139.1766138706653,2241778474.5780716
83023.0,455.0,9351933.49979591,25211.323939571623,1196.6183030259785,2203184131.856959
82864.0,453.0,9963670.65431204,23149.351075747516,1153.4691788310727,2201954418.059016
81601.0,449.0,8623080.130868673,24682.50649863761,1128.6673261574242,2170714642.511175
94833.0,443.0,11863524.173306467,26013.25626704283,1190.0839226024475,2264564701.3181343
83163.0,457.0,9548480.873033084,24007.83617014438,1039.014844405705,2209229061.599907
81750.0,457.0,9565936.509725304,24034.530292709358,1114.761788180871,2199460357.047776
86648.0,454.0,10148232.33755735,25986.829889100743,1127.2795965666828,2231816872.59118
81878.0,451.0,9523681.662748206,26150.938886364922,1235.8114432341722,2184498264.5968695
98110.0,427.0,11889261.499872975,25906.174008170143,1185.2571957959021,2231463486.390238
87108.0,452.0,10011054.353602592,24420.76575378189,1179.926595236101,2223233609.4700522
86218.0,452.0,10305288.431178471,26107.781177752186,1360.8895633185161,2222762056.1838655
82338.0,455.0,9753366.549423471,25104.53038170468,1209.9482799748882,2202154293.557456
89977.0,446.0,11620736.011836955,23739.683674841814,1332.6949541084823,2242297332.9614735
79844.0,466.0,8699208.719071768,22762.425046146847,1034.7050794293264,2202137417.8717265
81463.0,459.0,9573393.14558571,24842.66547386814,1011.8644799110612,2205082086.9284077
84832.0,447.0,9575191.463670073,26864.472274438478,1209.1024917701884,2191608257.8739557
90924.0,435.0,10264830.667601844,23609.292226674035,1291.855721147997,2198046291.7089615
82893.0,454.0,8665539.225371175,23279.021811326034,1070.6825451764184,2188648373.717594
92944.0,444.0,11654324.13640555,23520.485037323087,1146.6995833229732,2251971205.813751
91028.0,446.0,11056283.479730831,27339.718307620846,1197.0004742254691,2238167599.5999174
100224.0,423.0,11587214.479858525,24546.910167690367,1137.8016599446419,2231859449.784042
87707.0,452.0,9989779.669524124,24048.550438947976,1015.440228141641,2223933801.3380814
79528.0,462.0,9390700.212560497,24134.028539496474,1128.8074587908209,2198534609.2530394
82887.0,459.0,10226634.25126734,24098.60094795376,1031.675581656567,2221744616.95775
86826.0,446.0,10548258.461228805,23605.184863008908,1292.2821979929565,2212372669.213162
95222.0,440.0,11575992.244302759,26605.501268221065,1316.3658281200019,2255107244.9017973
84309.0,454.0,9995307.298766153,25511.720247182064,1125.5943239503456,2214006822.3045745
87852.0,448.0,10104171.563761905,22931.950522057014,1211.8494525499639,2215772772.770282
80342.0,462.0,8998837.945645992,24735.207861790434,1006.4541798100765,2197369815.217958
87383.0,447.0,9863349.19724042,24085.68906237185,1110.4010883113106,2206218265.8744936
91278.0,445.0,10531541.99428778,25490.46074212715,1236.5085782726708,2232921673.6270466
89879.0,437.0,10510862.756066259,23708.970905877184,1134.4623354418184,2196295564.56901
95933.0,433.0,11656071.75398505,26795.155589535832,1607.6370566329665,2238909939.4465356
88399.0,454.0,9721597.169366445,24096.470298964297,1154.6985626638786,2228338905.5174065
90177.0,431.0,11088846.148537762,24496.664569310844,1305.4365548445514,2194534827.169615
83289.0,456.0,9534507.755558942,24135.93095324887,1105.9318738075667,2207727874.607217
90771.0,444.0,10577269.63898262,26549.62345035933,1231.097057478417,2230397096.7803745
88452.0,450.0,10845228.102399047,23838.78673215583,1254.5804793392938,2233921614.1411166
83325.0,460.0,9207890.810805121,24163.440471604466,1081.4942750867835,2209442415.434444
84142.0,452.0,9314433.861942628,23313.052414099686,1086.8282239886037,2190302190.649935
99478.0,438.0,12298155.103123434,25801.072482973337,1202.4824454119866,2281545046.0954366
81503.0,456.0,9637342.358204758,24825.411277577747,1356.8174969891963,2201051088.897534
90058.0,447.0,10124301.486752264,25769.01941149193,1099.718126658513,2231876358.9851995
83211.0,455.0,9565582.458237443,24517.030936447904,1132.3898605629756,2203157545.7555056
87869.0,441.0,10571221.7572774,24817.22847162746,1148.9008623827235,2204238159.278889
82710.0,446.0,9862942.274536937,23730.917783455458,1203.3340441776652,2181341008.9876957
85158.0,456.0,10541357.472523417,24105.833978563547,1028.0814171546788,2227876991.422885
86017.0,452.0,10138314.116345614,24783.122521571815,1211.398828445222,2218664089.152041
88817.0,434.0,10457367.131133432,23735.257755083032,1050.831311325206,2181899070.7105274
86652.0,451.0,9775867.663238313,24288.913159113843,1293.8697933045514,2210849946.6235733
82446.0,453.0,9735420.483835112,26047.776556473225,1274.0812378580001,2201088469.0230446
91782.0,451.0,10966526.434962513,24113.084632539656,1214.9394315409043,2256614594.9782333
84106.0,447.0,10327765.843089556,26018.5928843515,1133.6520045418515,2196474171.0333986
92023.0,431.0,11329023.964032821,24509.104229584336,1275.1331434121485,2206857101.9241924
86608.0,457.0,9756045.260244934,23096.389754160773,1078.071803945878,2227722866.720349
81776.0,454.0,9756929.125073453,24047.876743608387,1107.9550015723983,2195613221.502737
95092.0,439.0,11824655.356840966,26538.025148232467,1286.585804460419,2252758459.218988
85183.0,445.0,9754331.807561457,24505.76274595782,1286.8644045395647,2186234078.586985
85288.0,453.0,10292015.62882327,24578.160587179475,1083.0184622415754,2217319766.5047903
86444.0,456.0,10100355.07476547,24824.100508350646,1181.5726680312955,2230088542.9225507
81935.0,456.0,9240696.599902164,23990.276290972717,1354.267742499634,2192048006.16165
82849.0,446.0,9603118.67254583,23099.393782160245,1164.0091970859319,2173086298.8397465
86458.0,439.0,9836966.294093484,24696.46144408919,1128.2195048062028,2177066722.1600013
90809.0,445.0,10447556.501570927,27055.097962604836,1286.7111409097201,2230934610.924379
93009.0,443.0,11139697.287217932,26256.752922050655,1279.1258964546423,2247235587.3333135
90225.0,449.0,9936413.096461814,26677.84890649654,1125.999460430558,2233162899.0657034
88275.0,449.0,10827179.220846504,24258.93157953769,1142.608714934588,2230529895.1727676
88538.0,450.0,10115715.528238852,26119.340658040368,1221.8814460007666,2228881565.2287254
86166.0,449.0,9722593.434595777,24513.94433476776,1046.6426479624995,2201870820.8852863
86882.0,455.0,10758974.386416554,23653.206221742555,1183.8191984133232,2236439296.788362
82725.0,463.0,9537212.632399676,24239.91224553436,1173.5289909348014,2219787480.815495
85105.0,456.0,10462182.492311988,23441.488636627793,1112.5280295014259,2227911380.6976786
85146.0,453.0,10333838.775376992,26444.088968382042,1214.754168087361,2218881546.446745
89043.0,448.0,11221310.273199784,28670.08956117276,1424.332260417842,2239466901.5429153
87769.0,451.0,10093345.570252439,23569.367627829313,1104.1150462592504,2222839807.2185345
89891.0,445.0,10937374.290996224,25270.039275173098,1178.752630106216,2228956696.453226
87393.0,438.0,10308688.178800227,23738.10546578467,1106.2964900484421,2183447027.260453
81173.0,461.0,9797968.769242607,23292.513669921085,1064.5055611187365,2210850915.3952107
86109.0,457.0,9291811.394866511,24235.644982802216,1046.3674010441644,2220041636.376527
86112.0,455.0,10631850.258116504,24558.656150967814,1268.62570194123,2236788477.0831213
87799.0,457.0,10107305.073716044,23226.794513816945,1221.5922743200517,2238829265.7687526
87199.0,448.0,10272204.8885822,24144.900583041832,1242.1033825327568,2219537193.8148913
86112.0,437.0,9926339.49501885,24810.157402265817,1247.550388534599,2174078350.5468283
88949.0,447.0,10925713.141747484,24387.224249051418,1312.35449744277,2230872397.1098013
86945.0,450.0,10753307.325172452,23078.023702777922,1117.8640952070095,2223628631.6528826
85433.0,444.0,10875711.519228,23956.83186996542,1271.2156539163884,2198280213.6299224
88467.0,438.0,9873415.693400592,23876.683711669408,1242.0832582779915,2185407894.7895813
86531.0,457.0,10269669.732494907,24006.04200348258,1048.9069977597635,2233566884.258201
86101.0,454.0,9947749.641392559,22806.22651593991,1261.503846254941,2222860889.382246
80976.0,460.0,9223596.984783055,23684.57889562566,1193.1922060412253,2201123493.0930104
90244.0,451.0,10305969.056311226,23739.034096347168,1058.220455885089,2238122542.1395874
85509.0,457.0,9991414.056929478,23272.14244824648,1176.7536064120707,2223003185.3032384
82348.0,459.0,8865567.509749401,24299.41719782818,1091.8651984015378,2200105563.260415
96844.0,428.0,11965550.033516001,25629.467530459166,1376.1712917402779,2230034102.790101
94350.0,443.0,11867115.30920036,26642.864920684136,1313.845334596833,2261169210.5212474
